"","state","week","year","cases","date","lon","lat"
"18561","Maine",43,1945,2,1945-10-27,-69.2141935142154,45.3441272906353
"18562","Maine",44,1945,4,1945-11-03,-69.2141935142154,45.3441272906353
"18563","Maine",45,1945,0,1945-11-10,-69.2141935142154,45.3441272906353
"18564","Maine",46,1945,0,1945-11-17,-69.2141935142154,45.3441272906353
"18565","Maine",47,1945,0,1945-11-24,-69.2141935142154,45.3441272906353
"18566","Maine",48,1945,NA,1945-12-01,-69.2141935142154,45.3441272906353
"18567","Maine",49,1945,0,1945-12-08,-69.2141935142154,45.3441272906353
"18568","Maine",50,1945,1,1945-12-15,-69.2141935142154,45.3441272906353
"18569","Maine",51,1945,1,1945-12-22,-69.2141935142154,45.3441272906353
"18570","Maine",52,1945,1,1945-12-29,-69.2141935142154,45.3441272906353
"18571","Maine",1,1946,0,1946-01-05,-69.2141935142154,45.3441272906353
"18572","Maine",2,1946,0,1946-01-12,-69.2141935142154,45.3441272906353
"18573","Maine",3,1946,0,1946-01-19,-69.2141935142154,45.3441272906353
"18574","Maine",16,1945,0,1945-04-21,-69.2141935142154,45.3441272906353
"18575","Maine",17,1945,0,1945-04-28,-69.2141935142154,45.3441272906353
"18576","Maine",6,1946,0,1946-02-09,-69.2141935142154,45.3441272906353
"18577","Maine",7,1946,0,1946-02-16,-69.2141935142154,45.3441272906353
"18578","Maine",8,1946,0,1946-02-23,-69.2141935142154,45.3441272906353
"18579","Maine",9,1946,0,1946-03-02,-69.2141935142154,45.3441272906353
"18580","Maine",10,1946,0,1946-03-09,-69.2141935142154,45.3441272906353
"18581","Maine",11,1946,0,1946-03-16,-69.2141935142154,45.3441272906353
"18582","Maine",12,1946,0,1946-03-23,-69.2141935142154,45.3441272906353
"18583","Maine",13,1946,0,1946-03-30,-69.2141935142154,45.3441272906353
"18584","Maine",14,1946,0,1946-04-06,-69.2141935142154,45.3441272906353
"18585","Maine",15,1946,1,1946-04-13,-69.2141935142154,45.3441272906353
"18586","Maine",16,1946,0,1946-04-20,-69.2141935142154,45.3441272906353
"18587","Maine",17,1946,0,1946-04-27,-69.2141935142154,45.3441272906353
"18588","Maine",18,1946,0,1946-05-04,-69.2141935142154,45.3441272906353
"18589","Maine",19,1946,0,1946-05-11,-69.2141935142154,45.3441272906353
"18590","Maine",20,1946,0,1946-05-18,-69.2141935142154,45.3441272906353
"18591","Maine",21,1946,0,1946-05-25,-69.2141935142154,45.3441272906353
"18592","Maine",22,1946,2,1946-06-01,-69.2141935142154,45.3441272906353
"18593","Maine",23,1946,0,1946-06-08,-69.2141935142154,45.3441272906353
"18594","Maine",24,1946,0,1946-06-15,-69.2141935142154,45.3441272906353
"18595","Maine",25,1946,0,1946-06-22,-69.2141935142154,45.3441272906353
"18596","Maine",26,1946,0,1946-06-29,-69.2141935142154,45.3441272906353
"18597","Maine",27,1946,2,1946-07-06,-69.2141935142154,45.3441272906353
"18598","Maine",28,1946,0,1946-07-13,-69.2141935142154,45.3441272906353
"18599","Maine",29,1946,1,1946-07-20,-69.2141935142154,45.3441272906353
"18600","Maine",30,1946,0,1946-07-27,-69.2141935142154,45.3441272906353
"18601","Maine",31,1946,1,1946-08-03,-69.2141935142154,45.3441272906353
"18602","Maine",32,1946,3,1946-08-10,-69.2141935142154,45.3441272906353
"18603","Maine",33,1946,4,1946-08-17,-69.2141935142154,45.3441272906353
"18604","Maine",34,1946,1,1946-08-24,-69.2141935142154,45.3441272906353
"18605","Maine",35,1946,4,1946-08-31,-69.2141935142154,45.3441272906353
"18606","Maine",36,1946,1,1946-09-07,-69.2141935142154,45.3441272906353
"18607","Maine",37,1946,2,1946-09-14,-69.2141935142154,45.3441272906353
"18608","Maine",38,1946,0,1946-09-21,-69.2141935142154,45.3441272906353
"18609","Maine",39,1946,3,1946-09-28,-69.2141935142154,45.3441272906353
"18610","Maine",40,1946,4,1946-10-05,-69.2141935142154,45.3441272906353
"18611","Maine",41,1946,3,1946-10-12,-69.2141935142154,45.3441272906353
"18612","Maine",42,1946,5,1946-10-19,-69.2141935142154,45.3441272906353
"18613","Maine",43,1946,5,1946-10-26,-69.2141935142154,45.3441272906353
"18614","Maine",4,1946,0,1946-01-26,-69.2141935142154,45.3441272906353
"18615","Maine",5,1946,0,1946-02-02,-69.2141935142154,45.3441272906353
"18616","Maine",46,1946,1,1946-11-16,-69.2141935142154,45.3441272906353
"18617","Maine",47,1946,0,1946-11-23,-69.2141935142154,45.3441272906353
"18618","Maine",48,1946,3,1946-11-30,-69.2141935142154,45.3441272906353
"18619","Maine",49,1946,2,1946-12-07,-69.2141935142154,45.3441272906353
"18620","Maine",50,1946,0,1946-12-14,-69.2141935142154,45.3441272906353
"18621","Maine",51,1946,2,1946-12-21,-69.2141935142154,45.3441272906353
"18622","Maine",52,1946,0,1946-12-28,-69.2141935142154,45.3441272906353
"18623","Maine",1,1947,0,1947-01-04,-69.2141935142154,45.3441272906353
"18624","Maine",2,1947,1,1947-01-11,-69.2141935142154,45.3441272906353
"18625","Maine",3,1947,0,1947-01-18,-69.2141935142154,45.3441272906353
"18626","Maine",4,1947,0,1947-01-25,-69.2141935142154,45.3441272906353
"18627","Maine",5,1947,1,1947-02-01,-69.2141935142154,45.3441272906353
"18628","Maine",6,1947,0,1947-02-08,-69.2141935142154,45.3441272906353
"18629","Maine",7,1947,0,1947-02-15,-69.2141935142154,45.3441272906353
"18630","Maine",8,1947,0,1947-02-22,-69.2141935142154,45.3441272906353
"18631","Maine",9,1947,0,1947-03-01,-69.2141935142154,45.3441272906353
"18632","Maine",10,1947,0,1947-03-08,-69.2141935142154,45.3441272906353
"18633","Maine",11,1947,0,1947-03-15,-69.2141935142154,45.3441272906353
"18634","Maine",12,1947,1,1947-03-22,-69.2141935142154,45.3441272906353
"18635","Maine",13,1947,0,1947-03-29,-69.2141935142154,45.3441272906353
"18636","Maine",14,1947,0,1947-04-05,-69.2141935142154,45.3441272906353
"18637","Maine",15,1947,2,1947-04-12,-69.2141935142154,45.3441272906353
"18638","Maine",16,1947,0,1947-04-19,-69.2141935142154,45.3441272906353
"18639","Maine",17,1947,0,1947-04-26,-69.2141935142154,45.3441272906353
"18640","Maine",18,1947,0,1947-05-03,-69.2141935142154,45.3441272906353
"18641","Maine",19,1947,0,1947-05-10,-69.2141935142154,45.3441272906353
"18642","Maine",20,1947,0,1947-05-17,-69.2141935142154,45.3441272906353
"18643","Maine",21,1947,0,1947-05-24,-69.2141935142154,45.3441272906353
"18644","Maine",22,1947,0,1947-05-31,-69.2141935142154,45.3441272906353
"18645","Maine",23,1947,0,1947-06-07,-69.2141935142154,45.3441272906353
"18646","Maine",24,1947,2,1947-06-14,-69.2141935142154,45.3441272906353
"18647","Maine",25,1947,0,1947-06-21,-69.2141935142154,45.3441272906353
"18648","Maine",26,1947,0,1947-06-28,-69.2141935142154,45.3441272906353
"18649","Maine",27,1947,1,1947-07-05,-69.2141935142154,45.3441272906353
"18650","Maine",28,1947,0,1947-07-12,-69.2141935142154,45.3441272906353
"18651","Maine",29,1947,0,1947-07-19,-69.2141935142154,45.3441272906353
"18652","Maine",30,1947,0,1947-07-26,-69.2141935142154,45.3441272906353
"18653","Maine",31,1947,0,1947-08-02,-69.2141935142154,45.3441272906353
"18654","Maine",32,1947,0,1947-08-09,-69.2141935142154,45.3441272906353
"18655","Maine",33,1947,4,1947-08-16,-69.2141935142154,45.3441272906353
"18656","Maine",34,1947,2,1947-08-23,-69.2141935142154,45.3441272906353
"18657","Maine",35,1947,4,1947-08-30,-69.2141935142154,45.3441272906353
"18658","Maine",36,1947,6,1947-09-06,-69.2141935142154,45.3441272906353
"18659","Maine",37,1947,9,1947-09-13,-69.2141935142154,45.3441272906353
"18660","Maine",38,1947,2,1947-09-20,-69.2141935142154,45.3441272906353
"18661","Maine",39,1947,5,1947-09-27,-69.2141935142154,45.3441272906353
"18662","Maine",40,1947,0,1947-10-04,-69.2141935142154,45.3441272906353
"18663","Maine",41,1947,2,1947-10-11,-69.2141935142154,45.3441272906353
"18664","Maine",42,1947,0,1947-10-18,-69.2141935142154,45.3441272906353
"18665","Maine",43,1947,0,1947-10-25,-69.2141935142154,45.3441272906353
"18666","Maine",44,1947,1,1947-11-01,-69.2141935142154,45.3441272906353
"18667","Maine",45,1947,7,1947-11-08,-69.2141935142154,45.3441272906353
"18668","Maine",46,1947,1,1947-11-15,-69.2141935142154,45.3441272906353
"18669","Maine",47,1947,1,1947-11-22,-69.2141935142154,45.3441272906353
"18670","Maine",48,1947,0,1947-11-29,-69.2141935142154,45.3441272906353
"18671","Maine",49,1947,1,1947-12-06,-69.2141935142154,45.3441272906353
"18672","Maine",50,1947,0,1947-12-13,-69.2141935142154,45.3441272906353
"18673","Maine",51,1947,0,1947-12-20,-69.2141935142154,45.3441272906353
"18674","Maine",52,1947,1,1947-12-27,-69.2141935142154,45.3441272906353
"18675","Maine",1,1948,0,1948-01-03,-69.2141935142154,45.3441272906353
"18676","Maine",2,1948,0,1948-01-10,-69.2141935142154,45.3441272906353
"18677","Maine",3,1948,0,1948-01-17,-69.2141935142154,45.3441272906353
"18678","Maine",4,1948,0,1948-01-24,-69.2141935142154,45.3441272906353
"18679","Maine",5,1948,0,1948-01-31,-69.2141935142154,45.3441272906353
"18680","Maine",6,1948,0,1948-02-07,-69.2141935142154,45.3441272906353
"18681","Maine",7,1948,0,1948-02-14,-69.2141935142154,45.3441272906353
"18682","Maine",8,1948,0,1948-02-21,-69.2141935142154,45.3441272906353
"18683","Maine",9,1948,0,1948-02-28,-69.2141935142154,45.3441272906353
"18684","Maine",10,1948,0,1948-03-06,-69.2141935142154,45.3441272906353
"18685","Maine",11,1948,0,1948-03-13,-69.2141935142154,45.3441272906353
"18686","Maine",12,1948,0,1948-03-20,-69.2141935142154,45.3441272906353
"18687","Maine",13,1948,0,1948-03-27,-69.2141935142154,45.3441272906353
"18688","Maine",14,1948,0,1948-04-03,-69.2141935142154,45.3441272906353
"18689","Maine",15,1948,0,1948-04-10,-69.2141935142154,45.3441272906353
"18690","Maine",16,1948,0,1948-04-17,-69.2141935142154,45.3441272906353
"18691","Maine",17,1948,0,1948-04-24,-69.2141935142154,45.3441272906353
"18692","Maine",18,1948,0,1948-05-01,-69.2141935142154,45.3441272906353
"18693","Maine",19,1948,0,1948-05-08,-69.2141935142154,45.3441272906353
"18694","Maine",20,1948,0,1948-05-15,-69.2141935142154,45.3441272906353
"18695","Maine",21,1948,0,1948-05-22,-69.2141935142154,45.3441272906353
"18696","Maine",22,1948,0,1948-05-29,-69.2141935142154,45.3441272906353
"18697","Maine",23,1948,0,1948-06-05,-69.2141935142154,45.3441272906353
"18698","Maine",24,1948,0,1948-06-12,-69.2141935142154,45.3441272906353
"18699","Maine",25,1948,0,1948-06-19,-69.2141935142154,45.3441272906353
"18700","Maine",26,1948,0,1948-06-26,-69.2141935142154,45.3441272906353
"18701","Maine",27,1948,0,1948-07-03,-69.2141935142154,45.3441272906353
"18702","Maine",28,1948,NA,1948-07-10,-69.2141935142154,45.3441272906353
"18703","Maine",29,1948,NA,1948-07-17,-69.2141935142154,45.3441272906353
"18704","Maine",30,1948,NA,1948-07-24,-69.2141935142154,45.3441272906353
"18705","Maine",31,1948,3,1948-07-31,-69.2141935142154,45.3441272906353
"18706","Maine",32,1948,1,1948-08-07,-69.2141935142154,45.3441272906353
"18707","Maine",33,1948,1,1948-08-14,-69.2141935142154,45.3441272906353
"18708","Maine",34,1948,4,1948-08-21,-69.2141935142154,45.3441272906353
"18709","Maine",35,1948,5,1948-08-28,-69.2141935142154,45.3441272906353
"18710","Maine",36,1948,4,1948-09-04,-69.2141935142154,45.3441272906353
"18711","Maine",37,1948,9,1948-09-11,-69.2141935142154,45.3441272906353
"18712","Maine",38,1948,1,1948-09-18,-69.2141935142154,45.3441272906353
"18713","Maine",39,1948,2,1948-09-25,-69.2141935142154,45.3441272906353
"18714","Maine",40,1948,3,1948-10-02,-69.2141935142154,45.3441272906353
"18715","Maine",41,1948,2,1948-10-09,-69.2141935142154,45.3441272906353
"18716","Maine",42,1948,1,1948-10-16,-69.2141935142154,45.3441272906353
"18717","Maine",43,1948,NA,1948-10-23,-69.2141935142154,45.3441272906353
"18718","Maine",44,1948,NA,1948-10-30,-69.2141935142154,45.3441272906353
"18719","Maine",45,1948,1,1948-11-06,-69.2141935142154,45.3441272906353
"18720","Maine",46,1948,NA,1948-11-13,-69.2141935142154,45.3441272906353
"18721","Maine",47,1948,2,1948-11-20,-69.2141935142154,45.3441272906353
"18722","Maine",48,1948,NA,1948-11-27,-69.2141935142154,45.3441272906353
"18723","Maine",49,1948,1,1948-12-04,-69.2141935142154,45.3441272906353
"18724","Maine",50,1948,1,1948-12-11,-69.2141935142154,45.3441272906353
"18725","Maine",51,1948,NA,1948-12-18,-69.2141935142154,45.3441272906353
"18726","Maine",52,1948,NA,1948-12-25,-69.2141935142154,45.3441272906353
"18727","Maine",1,1949,NA,1949-01-01,-69.2141935142154,45.3441272906353
"18728","Maine",2,1949,NA,1949-01-08,-69.2141935142154,45.3441272906353
"18729","Maine",3,1949,NA,1949-01-15,-69.2141935142154,45.3441272906353
"18730","Maine",4,1949,NA,1949-01-22,-69.2141935142154,45.3441272906353
"18731","Maine",5,1949,NA,1949-01-29,-69.2141935142154,45.3441272906353
"18732","Maine",6,1949,NA,1949-02-05,-69.2141935142154,45.3441272906353
"18733","Maine",7,1949,NA,1949-02-12,-69.2141935142154,45.3441272906353
"18734","Maine",8,1949,NA,1949-02-19,-69.2141935142154,45.3441272906353
"18735","Maine",44,1946,3,1946-11-02,-69.2141935142154,45.3441272906353
"18736","Maine",45,1946,0,1946-11-09,-69.2141935142154,45.3441272906353
"18737","Maine",11,1949,NA,1949-03-12,-69.2141935142154,45.3441272906353
"18738","Maine",12,1949,NA,1949-03-19,-69.2141935142154,45.3441272906353
"18739","Maine",13,1949,NA,1949-03-26,-69.2141935142154,45.3441272906353
"18740","Maine",14,1949,NA,1949-04-02,-69.2141935142154,45.3441272906353
"18741","Maine",15,1949,NA,1949-04-09,-69.2141935142154,45.3441272906353
"18742","Maine",16,1949,NA,1949-04-16,-69.2141935142154,45.3441272906353
"18743","Maine",17,1949,NA,1949-04-23,-69.2141935142154,45.3441272906353
"18744","Maine",18,1949,NA,1949-04-30,-69.2141935142154,45.3441272906353
"18745","Maine",19,1949,NA,1949-05-07,-69.2141935142154,45.3441272906353
"18746","Maine",20,1949,3,1949-05-14,-69.2141935142154,45.3441272906353
"18747","Maine",21,1949,1,1949-05-21,-69.2141935142154,45.3441272906353
"18748","Maine",22,1949,NA,1949-05-28,-69.2141935142154,45.3441272906353
"18749","Maine",23,1949,1,1949-06-04,-69.2141935142154,45.3441272906353
"18750","Maine",24,1949,4,1949-06-11,-69.2141935142154,45.3441272906353
"18751","Maine",25,1949,1,1949-06-18,-69.2141935142154,45.3441272906353
"18752","Maine",26,1949,1,1949-06-25,-69.2141935142154,45.3441272906353
"18753","Maine",27,1949,NA,1949-07-02,-69.2141935142154,45.3441272906353
"18754","Maine",28,1949,10,1949-07-09,-69.2141935142154,45.3441272906353
"18755","Maine",29,1949,13,1949-07-16,-69.2141935142154,45.3441272906353
"18756","Maine",30,1949,14,1949-07-23,-69.2141935142154,45.3441272906353
"18757","Maine",31,1949,15,1949-07-30,-69.2141935142154,45.3441272906353
"18758","Maine",32,1949,21,1949-08-06,-69.2141935142154,45.3441272906353
"18759","Maine",33,1949,56,1949-08-13,-69.2141935142154,45.3441272906353
"18760","Maine",34,1949,40,1949-08-20,-69.2141935142154,45.3441272906353
"18761","Maine",35,1949,44,1949-08-27,-69.2141935142154,45.3441272906353
"18762","Maine",36,1949,37,1949-09-03,-69.2141935142154,45.3441272906353
"18763","Maine",37,1949,47,1949-09-10,-69.2141935142154,45.3441272906353
"18764","Maine",38,1949,50,1949-09-17,-69.2141935142154,45.3441272906353
"18765","Maine",39,1949,24,1949-09-24,-69.2141935142154,45.3441272906353
"18766","Maine",40,1949,17,1949-10-01,-69.2141935142154,45.3441272906353
"18767","Maine",41,1949,12,1949-10-08,-69.2141935142154,45.3441272906353
"18768","Maine",42,1949,8,1949-10-15,-69.2141935142154,45.3441272906353
"18769","Maine",43,1949,10,1949-10-22,-69.2141935142154,45.3441272906353
"18770","Maine",44,1949,6,1949-10-29,-69.2141935142154,45.3441272906353
"18771","Maine",45,1949,8,1949-11-05,-69.2141935142154,45.3441272906353
"18772","Maine",46,1949,6,1949-11-12,-69.2141935142154,45.3441272906353
"18773","Maine",47,1949,3,1949-11-19,-69.2141935142154,45.3441272906353
"18774","Maine",48,1949,6,1949-11-26,-69.2141935142154,45.3441272906353
"18775","Maine",49,1949,4,1949-12-03,-69.2141935142154,45.3441272906353
"18776","Maine",50,1949,NA,1949-12-10,-69.2141935142154,45.3441272906353
"18777","Maine",51,1949,2,1949-12-17,-69.2141935142154,45.3441272906353
"18778","Maine",52,1949,NA,1949-12-24,-69.2141935142154,45.3441272906353
"18779","Maine",53,1949,2,1949-12-31,-69.2141935142154,45.3441272906353
"18780","Maine",1,1950,NA,1950-01-07,-69.2141935142154,45.3441272906353
"18781","Maine",2,1950,1,1950-01-14,-69.2141935142154,45.3441272906353
"18782","Maine",3,1950,NA,1950-01-21,-69.2141935142154,45.3441272906353
"18783","Maine",4,1950,NA,1950-01-28,-69.2141935142154,45.3441272906353
"18784","Maine",5,1950,NA,1950-02-04,-69.2141935142154,45.3441272906353
"18785","Maine",6,1950,NA,1950-02-11,-69.2141935142154,45.3441272906353
"18786","Maine",7,1950,NA,1950-02-18,-69.2141935142154,45.3441272906353
"18787","Maine",8,1950,1,1950-02-25,-69.2141935142154,45.3441272906353
"18788","Maine",9,1950,NA,1950-03-04,-69.2141935142154,45.3441272906353
"18789","Maine",10,1950,1,1950-03-11,-69.2141935142154,45.3441272906353
"18790","Maine",11,1950,NA,1950-03-18,-69.2141935142154,45.3441272906353
"18791","Maine",12,1950,NA,1950-03-25,-69.2141935142154,45.3441272906353
"18792","Maine",13,1950,NA,1950-04-01,-69.2141935142154,45.3441272906353
"18793","Maine",14,1950,NA,1950-04-08,-69.2141935142154,45.3441272906353
"18794","Maine",15,1950,NA,1950-04-15,-69.2141935142154,45.3441272906353
"18795","Maine",16,1950,NA,1950-04-22,-69.2141935142154,45.3441272906353
"18796","Maine",17,1950,NA,1950-04-29,-69.2141935142154,45.3441272906353
"18797","Maine",18,1950,NA,1950-05-06,-69.2141935142154,45.3441272906353
"18798","Maine",19,1950,NA,1950-05-13,-69.2141935142154,45.3441272906353
"18799","Maine",20,1950,NA,1950-05-20,-69.2141935142154,45.3441272906353
"18800","Maine",21,1950,NA,1950-05-27,-69.2141935142154,45.3441272906353
"18801","Maine",22,1950,NA,1950-06-03,-69.2141935142154,45.3441272906353
"18802","Maine",23,1950,NA,1950-06-10,-69.2141935142154,45.3441272906353
"18803","Maine",24,1950,NA,1950-06-17,-69.2141935142154,45.3441272906353
"18804","Maine",25,1950,1,1950-06-24,-69.2141935142154,45.3441272906353
"18805","Maine",26,1950,1,1950-07-01,-69.2141935142154,45.3441272906353
"18806","Maine",27,1950,2,1950-07-08,-69.2141935142154,45.3441272906353
"18807","Maine",28,1950,2,1950-07-15,-69.2141935142154,45.3441272906353
"18808","Maine",29,1950,1,1950-07-22,-69.2141935142154,45.3441272906353
"18809","Maine",30,1950,5,1950-07-29,-69.2141935142154,45.3441272906353
"18810","Maine",31,1950,1,1950-08-05,-69.2141935142154,45.3441272906353
"18811","Maine",32,1950,5,1950-08-12,-69.2141935142154,45.3441272906353
"18812","Maine",33,1950,3,1950-08-19,-69.2141935142154,45.3441272906353
"18813","Maine",34,1950,1,1950-08-26,-69.2141935142154,45.3441272906353
"18814","Maine",35,1950,3,1950-09-02,-69.2141935142154,45.3441272906353
"18815","Maine",36,1950,9,1950-09-09,-69.2141935142154,45.3441272906353
"18816","Maine",37,1950,10,1950-09-16,-69.2141935142154,45.3441272906353
"18817","Maine",38,1950,6,1950-09-23,-69.2141935142154,45.3441272906353
"18818","Maine",39,1950,13,1950-09-30,-69.2141935142154,45.3441272906353
"18819","Maine",40,1950,8,1950-10-07,-69.2141935142154,45.3441272906353
"18820","Maine",41,1950,4,1950-10-14,-69.2141935142154,45.3441272906353
"18821","Maine",42,1950,3,1950-10-21,-69.2141935142154,45.3441272906353
"18822","Maine",43,1950,3,1950-10-28,-69.2141935142154,45.3441272906353
"18823","Maine",44,1950,2,1950-11-04,-69.2141935142154,45.3441272906353
"18824","Maine",45,1950,2,1950-11-11,-69.2141935142154,45.3441272906353
"18825","Maine",46,1950,3,1950-11-18,-69.2141935142154,45.3441272906353
"18826","Maine",47,1950,1,1950-11-25,-69.2141935142154,45.3441272906353
"18827","Maine",48,1950,1,1950-12-02,-69.2141935142154,45.3441272906353
"18828","Maine",49,1950,NA,1950-12-09,-69.2141935142154,45.3441272906353
"18829","Maine",50,1950,1,1950-12-16,-69.2141935142154,45.3441272906353
"18830","Maine",51,1950,3,1950-12-23,-69.2141935142154,45.3441272906353
"18831","Maine",52,1950,NA,1950-12-30,-69.2141935142154,45.3441272906353
"18832","Maine",1,1951,1,1951-01-06,-69.2141935142154,45.3441272906353
"18833","Maine",2,1951,NA,1951-01-13,-69.2141935142154,45.3441272906353
"18834","Maine",3,1951,NA,1951-01-20,-69.2141935142154,45.3441272906353
"18835","Maine",4,1951,NA,1951-01-27,-69.2141935142154,45.3441272906353
"18836","Maine",5,1951,NA,1951-02-03,-69.2141935142154,45.3441272906353
"18837","Maine",6,1951,NA,1951-02-10,-69.2141935142154,45.3441272906353
"18838","Maine",7,1951,NA,1951-02-17,-69.2141935142154,45.3441272906353
"18839","Maine",7,1958,NA,1958-02-15,-69.2141935142154,45.3441272906353
"18840","Maine",9,1951,NA,1951-03-03,-69.2141935142154,45.3441272906353
"18841","Maine",12,1944,0,1944-03-18,-69.2141935142154,45.3441272906353
"18842","Maine",13,1944,0,1944-03-25,-69.2141935142154,45.3441272906353
"18843","Maine",14,1944,0,1944-04-01,-69.2141935142154,45.3441272906353
"18844","Maine",15,1944,0,1944-04-08,-69.2141935142154,45.3441272906353
"18845","Maine",16,1944,0,1944-04-15,-69.2141935142154,45.3441272906353
"18846","Maine",17,1944,0,1944-04-22,-69.2141935142154,45.3441272906353
"18847","Maine",18,1944,NA,1944-04-29,-69.2141935142154,45.3441272906353
"18848","Maine",19,1944,0,1944-05-06,-69.2141935142154,45.3441272906353
"18849","Maine",20,1944,0,1944-05-13,-69.2141935142154,45.3441272906353
"18850","Maine",21,1944,1,1944-05-20,-69.2141935142154,45.3441272906353
"18851","Maine",22,1944,0,1944-05-27,-69.2141935142154,45.3441272906353
"18852","Maine",23,1944,0,1944-06-03,-69.2141935142154,45.3441272906353
"18853","Maine",24,1944,0,1944-06-10,-69.2141935142154,45.3441272906353
"18854","Maine",25,1944,0,1944-06-17,-69.2141935142154,45.3441272906353
"18855","Maine",26,1944,0,1944-06-24,-69.2141935142154,45.3441272906353
"18856","Maine",9,1949,NA,1949-02-26,-69.2141935142154,45.3441272906353
"18857","Maine",10,1949,NA,1949-03-05,-69.2141935142154,45.3441272906353
"18858","Maine",29,1944,1,1944-07-15,-69.2141935142154,45.3441272906353
"18859","Maine",30,1944,0,1944-07-22,-69.2141935142154,45.3441272906353
"18860","Maine",31,1944,0,1944-07-29,-69.2141935142154,45.3441272906353
"18861","Maine",32,1944,1,1944-08-05,-69.2141935142154,45.3441272906353
"18862","Maine",33,1944,0,1944-08-12,-69.2141935142154,45.3441272906353
"18863","Maine",34,1944,1,1944-08-19,-69.2141935142154,45.3441272906353
"18864","Maine",35,1944,2,1944-08-26,-69.2141935142154,45.3441272906353
"18865","Maine",36,1944,2,1944-09-02,-69.2141935142154,45.3441272906353
"18866","Maine",37,1944,1,1944-09-09,-69.2141935142154,45.3441272906353
"18867","Maine",38,1944,1,1944-09-16,-69.2141935142154,45.3441272906353
"18868","Maine",39,1944,9,1944-09-23,-69.2141935142154,45.3441272906353
"18869","Maine",40,1944,1,1944-09-30,-69.2141935142154,45.3441272906353
"18870","Maine",41,1944,2,1944-10-07,-69.2141935142154,45.3441272906353
"18871","Maine",42,1944,1,1944-10-14,-69.2141935142154,45.3441272906353
"18872","Maine",43,1944,0,1944-10-21,-69.2141935142154,45.3441272906353
"18873","Maine",44,1944,0,1944-10-28,-69.2141935142154,45.3441272906353
"18874","Maine",45,1944,2,1944-11-04,-69.2141935142154,45.3441272906353
"18875","Maine",46,1944,1,1944-11-11,-69.2141935142154,45.3441272906353
"18876","Maine",47,1944,3,1944-11-18,-69.2141935142154,45.3441272906353
"18877","Maine",48,1944,3,1944-11-25,-69.2141935142154,45.3441272906353
"18878","Maine",49,1944,0,1944-12-02,-69.2141935142154,45.3441272906353
"18879","Maine",50,1944,1,1944-12-09,-69.2141935142154,45.3441272906353
"18880","Maine",51,1944,0,1944-12-16,-69.2141935142154,45.3441272906353
"18881","Maine",52,1944,0,1944-12-23,-69.2141935142154,45.3441272906353
"18882","Maine",53,1944,0,1944-12-30,-69.2141935142154,45.3441272906353
"18883","Maine",1,1945,4,1945-01-06,-69.2141935142154,45.3441272906353
"18884","Maine",2,1945,0,1945-01-13,-69.2141935142154,45.3441272906353
"18885","Maine",3,1945,1,1945-01-20,-69.2141935142154,45.3441272906353
"18886","Maine",4,1945,1,1945-01-27,-69.2141935142154,45.3441272906353
"18887","Maine",5,1945,0,1945-02-03,-69.2141935142154,45.3441272906353
"18888","Maine",6,1945,1,1945-02-10,-69.2141935142154,45.3441272906353
"18889","Maine",7,1945,0,1945-02-17,-69.2141935142154,45.3441272906353
"18890","Maine",8,1945,1,1945-02-24,-69.2141935142154,45.3441272906353
"18891","Maine",9,1945,1,1945-03-03,-69.2141935142154,45.3441272906353
"18892","Maine",10,1945,0,1945-03-10,-69.2141935142154,45.3441272906353
"18893","Maine",11,1945,0,1945-03-17,-69.2141935142154,45.3441272906353
"18894","Maine",12,1945,0,1945-03-24,-69.2141935142154,45.3441272906353
"18895","Maine",13,1945,0,1945-03-31,-69.2141935142154,45.3441272906353
"18896","Maine",14,1945,0,1945-04-07,-69.2141935142154,45.3441272906353
"18897","Maine",14,1952,NA,1952-04-05,-69.2141935142154,45.3441272906353
"18898","Maine",15,1952,NA,1952-04-12,-69.2141935142154,45.3441272906353
"18899","Maine",16,1952,NA,1952-04-19,-69.2141935142154,45.3441272906353
"18900","Maine",17,1952,NA,1952-04-26,-69.2141935142154,45.3441272906353
"18901","Maine",18,1952,NA,1952-05-03,-69.2141935142154,45.3441272906353
"18902","Maine",19,1952,NA,1952-05-10,-69.2141935142154,45.3441272906353
"18903","Maine",20,1952,NA,1952-05-17,-69.2141935142154,45.3441272906353
"18904","Maine",21,1952,2,1952-05-24,-69.2141935142154,45.3441272906353
"18905","Maine",22,1952,NA,1952-05-31,-69.2141935142154,45.3441272906353
"18906","Maine",23,1952,NA,1952-06-07,-69.2141935142154,45.3441272906353
"18907","Maine",24,1952,NA,1952-06-14,-69.2141935142154,45.3441272906353
"18908","Maine",25,1952,NA,1952-06-21,-69.2141935142154,45.3441272906353
"18909","Maine",26,1952,3,1952-06-28,-69.2141935142154,45.3441272906353
"18910","Maine",27,1952,2,1952-07-05,-69.2141935142154,45.3441272906353
"18911","Maine",28,1952,3,1952-07-12,-69.2141935142154,45.3441272906353
"18912","Maine",29,1952,1,1952-07-19,-69.2141935142154,45.3441272906353
"18913","Maine",30,1952,3,1952-07-26,-69.2141935142154,45.3441272906353
"18914","Maine",31,1952,3,1952-08-02,-69.2141935142154,45.3441272906353
"18915","Maine",32,1952,5,1952-08-09,-69.2141935142154,45.3441272906353
"18916","Maine",33,1952,17,1952-08-16,-69.2141935142154,45.3441272906353
